id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total WOS DB cate prop>	score<total WOS DB cate avg.year>	weight<total polar cate prop>	score<total polar avg.year>	weight<USA cate prop>	score<USA cate avg.year>	weight<UK cate prop>	score<UK cate avg.year>	weight<Germany cate prop>	score<Germany cate avg.year>	weight<Canada cate prop>	score<Canada cate avg.year>	weight<Norway cate prop>	score<Norway cate avg.year>	weight<Russia cate prop>	score<Russia cate avg.year>	weight<France cate prop>	score<France cate avg.year>	weight<Peoples R China cate prop>	score<Peoples R China cate avg.year>	weight<Australia cate prop>	score<Australia cate avg.year>	weight<Japan cate prop>	score<Japan cate avg.year>	weight<Denmark cate prop>	score<Denmark cate avg.year>	weight<Sweden cate prop>	score<Sweden cate avg.year>	weight<Italy cate prop>	score<Italy cate avg.year>	weight<Netherlands cate prop>	score<Netherlands cate avg.year>	weight<Spain cate prop>	score<Spain cate avg.year>	weight<Finland cate prop>	score<Finland cate avg.year>	weight<Switzerland cate prop>	score<Switzerland cate avg.year>	weight<New Zealand cate prop>	score<New Zealand cate avg.year>	weight<South Korea cate prop>	score<South Korea cate avg.year>	weight<Poland cate prop>	score<Poland cate avg.year>	weight<AWI cate prop>	score<AWI cate avg.year>	weight<BAS cate prop>	score<BAS cate avg.year>	weight<NOAA cate prop>	score<NOAA cate avg.year>	weight<NIPR cate prop>	score<NIPR cate avg.year>	weight<AAD cate prop>	score<AAD cate avg.year>	weight<NPI cate prop>	score<NPI cate avg.year>	weight<KOPRI cate prop>	score<KOPRI cate avg.year>	weight<AARI cate prop>	score<AARI cate avg.year>	weight<PRIC cate prop>	score<PRIC cate avg.year>
Biodiversity Conservation	-0.3649	0.1125	4	253	41.4554	0.143210159937668	2009.51732183562	1.73121697348751	2008.07547765672	1.19164089752325	2009.97643797644	1.72550500283179	2008.39314516129	1.68081721156824	2006.65471923536	1.7405558400182	2009.63678696158	1.91461453837691	2009.37165354331	0.970450902501917	2011.4347826087	1.77340449188348	2008.42256637168	0.5841440130921	2011.92253521127	2.37037037037038	2008.35229357798	1.0724012709941	2009.50510204082	1.66503527876341	2010.24232081911	1.41022303219648	2008.55510204082	2.46692691390154	2006.26229508197	1.49556400506971	2007.86931818182	3.40262056664609	2008.9710982659	1.91754385964912	2008.953125	0.667256506672565	2012.36231884058	2.84055607331469	2009.31349206349	0.933620601210629	2012.60317460318	3.64907680541899	2011.19130434783	1.97933633547316	2005.9882629108	3.12201977613814	2006.90454545455	1.4659449706811	2011.77464788732	1.98087431693989	2008.89130434783	4.86393023605472	2007.63677130045	4.20185461169067	2008.62941176471	1.15864527629234	2013.34090909091	0.278597181252048	2016.83333333333	1.17820324005891	2011.5625
Biology	-0.252	0.3051	4	253	80.2595	0.443378473525254	2007.84592323358	0.925484198632718	2008.27618657938	0.898338545397367	2008.70143884892	1.25605688754642	2007.36956521739	0.778631973191405	2009.6204379562	0.655330830062013	2008.96616541353	0.605589405094355	2010.56	1.89757706692685	2009.08143322476	0.906854569713141	2008.85483870968	0.311391944722248	2012.45161290323	0.825617283950617	2010.70833333333	0.880806476017552	2009.904	0.744320730861782	2011.92660550459	1.06959993057364	2008.64566929134	0.721101713294296	2010.71232876712	0.602027883396704	2009.8679245283	0.88495575221239	2011.70512820513	0.531578947368421	2009	0.30966600309666	2014.88	1.26203789996893	2008.31182795699	0.47194008412845	2013.4	1.15809024363597	2011.65909090909	1.04835361374597	2009.11971830986	1.95879134668474	2004.71904761905	0.39145563502803	2009.47222222222	1.606988783434	2009.2037037037	0.7893549842129	2009.59375	0.919026328862394	2009.61764705882	0.490196078431373	2014.46666666667	0.117994100294985	1998	0.368188512518409	2016
Biophysics	-0.4276	0.4422	4	253	64.5644	0.475301457349097	2005.62195973968	0.16483297001792	2006.07954545455	0.143433672845438	2004.77639751553	0.0901139009502236	2005.76363636364	0.138267015854242	2005.96052631579	0.180633782784321	2003.57894736842	0.0465431158500465	2003.72222222222	0.133691081840779	2007.59375	0.0875583722481655	2009.11538461538	0.122283843985817	2009.19230769231	0.10679012345679	2007.71428571429	0.137501891360266	2005.8275862069	0.0397650801419308	2007.375	0.0943764644623796	2007.73684210526	0.356484493602255	2004.65909090909	0.19169835234474	2006.22727272727	0.200658571722577	2008.04545454545	0.0947368421052632	2007.08333333333	0.084789500847895	2013.1	0.1825100963032	2006.5	0.603775520673028	2013.64583333333	0.128373210969081	2012.92307692308	0.128389383922583	2004.71875	0.08457561612207	2002	0	1990	0.0445786597641645	2011	0.054127198917456	2009	0.0662361318099023	2005.66666666667	0.901960784313725	2014.17073170732	0.314650934119961	2001.75	0.0736377025036819	2017
Biotechnology & Applied Microbiology	-0.4443	0.4036	4	253	61.0267	0.870686625027147	2008.02855311409	0.51360625739471	2009.3104534005	0.259409377056437	2008.25517241379	0.262098042917375	2008.728	0.391287206780997	2008.4375	0.331754565625533	2005.37654320988	0.202568333756452	2009.39285714286	0.209654563616512	2008.72881355932	0.203607960862798	2010.80434782609	0.898415007424918	2013.20245398773	0.306172839506173	2007.56923076923	0.515395672567711	2007.98958333333	0.296708674905176	2010.32608695652	0.25817929358674	2008.05714285714	0.626219908913468	2009.96825396825	0.334283903675539	2008.27586206897	0.574535226727036	2008.81632653061	0.23859649122807	2005.95	0.099535500995355	2008.28571428571	0.423268095681889	2008.58823529412	3.1312198625218	2013.26666666667	0.630940675188463	2009.33333333333	0.384210022036984	2008.2183908046	0.363901018922853	2007.83333333333	0.02255299954894	2005.66666666667	0.327149841817659	2011.13333333333	0.228537062095925	2006.33333333333	0	1990	4.2620320855615	2013.60465116279	0	1990	0.613647520864016	2014
Business	0.6214	-0.4206	1	253	24.607	0.256565056598149	2008.51832851916	0.00970109222885454	2010.71428571429	0.00990000990000993	2010.36363636364	0.00566358316027942	2015.25	0	1990	0.0128008192524322	2004.5	0.0222137598375222	2014.75	0	1990	0.00694907716255282	2016.5	0.0030305785374428	2019	0	1990	0	1990	0.0122354092744402	2006	0	1990	0.0054218173931902	2010	0	1990	0	1990	0.0210526315789474	2014.5	0.00737300007373	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Business, Finance	0.6687	-0.5234	1	253	22.7981	0.203754586268176	2007.87815542082	0.00285326242025134	2009.2	0	1990	0.00755144421370589	2009.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Cardiac & Cardiovascular Systems	0.253	0.77	2	253	26.6073	0.980642709262383	2006.87372570809	0.0702378099118537	2008.4011627907	0.0410559234088647	2006.74358974359	0.0239129066767353	2008.625	0.00844808650840583	2007.66666666667	0.0597371565113501	2010.05263157895	0.388211898112888	2009.72727272727	0.0139382535368319	2012	0.0583722481654437	2011.22222222222	0.0136376034184926	2014	0.0401234567901235	2013.16666666667	0.019859282796187	2011	0.146824911293283	2010.5	0.136683155428274	2012.21428571429	0.0596399913250922	2007.16666666667	0.0570342205323194	2002.83333333333	0.00686012211017356	2006	0.0105263157894737	2014	0	1990	0.0116495806150979	2005	0	1990	0	1990	0	1990	0.00501932439893591	1999	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Cell & Tissue Engineering	-0.1921	0.5125	2	253	70.0223	0.0485297676109236	2012.65085409348	0.000494565486176898	2009.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.00181834712246568	2015	0	1990	0.0075654410652141	2007	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.00615574022776239	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Cell Biology	-0.2784	0.5501	4	253	63.849	1.12509076658362	2006.8683046713	0.113645442198611	2007.165374677	0.0991456873809819	2006.30841121495	0.0931344786357059	2010.47916666667	0.13552138773901	2008.88888888889	0.105962337145133	2006.70175438597	0.0306761445375306	2009.7	0.0644644226078473	2011.05	0.102429397376029	2011.39130434783	0.0700063642149287	2012.57142857143	0.0817901234567902	2004.72222222222	0.143743380239068	2006.72413793103	0.0958440393164485	2008	0.169226763863577	2005.63636363636	0.346996313164173	2009.52272727273	0.212294043092522	2006.82352941177	0.226384029635728	2008.41176470588	0.0421052631578948	1999.75	0.129027501290275	2012.09090909091	0.0660142901522212	2003.4	0.401149071509182	2012.14814814815	0.155686660111439	2007.36363636364	0.191625946153109	2008.53571428571	0.133012096571801	2012.28571428571	0	1990	0.0359505320678746	2016	0.120282664261013	2004.33333333333	0	1990	0.499108734402852	2012.84210526316	0	1990	0	1990
Chemistry, Analytical	-0.7737	0.1464	3	253	33.9533	0.955340552034721	2007.18889318856	0.354199920760828	2006.45915492958	0.145663254906953	2008.22580645161	0.175571077968662	2008.89156626506	0.365309340767649	2006.46258503401	0.264336917562724	2008.51304347826	0.215790809850215	2005.96610169492	0.167839803006017	2004.73170731707	0.449605292417167	2005.40243902439	0.373064217959209	2013.8552631579	0.294753086419753	2008.1	0.346118928733545	2008.04	0.308944084179616	2009.9375	0.263603228325957	2007.97058823529	2.68108870093255	2002.82835820896	0.237642585551331	2007	0.456198120326542	2008.7027027027	0.22280701754386	2005.60869565217	0.28017400280174	2010.76190476191	0.0706741223982603	2011.14285714286	0.457576690263671	2012.88461538462	0.158418005025675	2010.83333333333	0.353549870652487	2007.55555555556	0.200772975957436	2005.57142857143	0.07410271280366	2007.28571428571	0.222893298820823	2011.63636363636	0.420989324913547	2008.15384615385	0.140751780096042	2005.83333333333	0.518716577540107	2013.16666666667	0.147492625368732	2008.33333333333	0.0981836033382425	2018
Chemistry, Applied	-0.8304	0.1549	3	253	56.2055	0.373521048300288	2008.3908179553	0.0562473131778879	2009.8023715415	0.0200911965617849	2008.31034482759	0.00881001824932354	2004	0.0168961730168117	2011.54545454545	0.0448028673835126	2004.27272727273	0.0401963273250401	2009.16666666667	0.0749181127604712	2007.8125	0.017372692906382	2000.66666666667	0.215171076158439	2015.10606060606	0.00617283950617284	2012.5	0.0775457709184446	2006.04761904762	0.0183531139116604	2006.75	0.0282044606439295	2008	0.084038169594448	2010.28571428571	0.0126742712294043	1996.5	0.130342320093298	2007.41176470588	0.0245614035087719	2005.33333333333	0.0129027501290275	2008	0.0201926063995029	2005.33333333333	0.161588180978763	2015.06666666667	0	1990	0.00319376576921849	2015	0	1990	0	1990	0.0107851596203624	2013	0	1990	0	1990	0.147058823529412	2017.375	0	1990	0	1990
Chemistry, Inorganic & Nuclear	-1.0695	0.0208	3	253	28.9853	0.731622587942685	2006.06605796289	0.0442921436370349	2006.71111111111	0.0198582551523729	2008.11111111111	0.01069787930275	2006.33333333333	0.0682886992762805	2006.93333333333	0.0241793252545941	2007	0.0222137598375222	2006.55555555556	0.0749181127604712	2004.71428571429	0.0166777851901268	2010.33333333333	0.037882231718035	2012.1	0.00617283950617284	2004	0.0870025722499622	2005.19047619048	0.0285492883070272	2008.71428571429	0.019526165061182	2011	0.0975927130774235	2007.64285714286	0.0190114068441065	2013	0.0720312821568224	2002.125	0.0473684210526316	2003.5	0.062670500626705	2007.4	0.0116495806150979	2016	0	1990	0.152955315197203	2010.81818181818	0.106991153268819	2007	0	1990	0	1990	0.0719010641357492	2009.2	0	1990	0.0248385494287134	2014	0	1990	0.0491642084562439	2016	0	1990
Chemistry, Medicinal	-0.4819	0.4717	4	253	54.0063	0.419943980511714	2008.66919981439	0.0924932567898141	2012	0.0519750519750521	2011.12962962963	0.0135296708828897	2014.5	0.15382557517389	2011.01612903226	0.0152898674404051	2013.7	0.0486587120250486	2015.25	0.0708527888122286	2014.61111111111	0.031965754947743	2010.77777777778	0.296996696669394	2014.31481481482	0.0694444444444445	2012.07692307692	0	1990	0.0142746441535136	2009	0.0108478694784344	2012.5	0.328019952288007	2012.45714285714	0.0253485424588086	2009.5	0.255539548603965	2011.26086956522	0.0315789473684211	2014.5	0.0460812504608125	2013	0.0524231127679403	2008.33333333333	0.774597311993434	2013.51162790698	0.0409701737135366	2009	0.225160486729904	2009.77272727273	0	1990	0.01933114247052	2018	0	1990	0	1990	0	1990	1.11408199643494	2014.30555555556	0	1990	1.00638193421699	2016.5
Chemistry, Multidisciplinary	-0.9565	0.0652	3	253	46.9842	2.55712816482331	2008.66102269783	0.399975760856395	2007.88620071685	0.346429632143919	2007.94864048338	0.242275501856397	2010.19266055046	0.473233645912533	2005.94736842105	0.250469363372589	2009.08421052632	0.104933570280105	2009.90909090909	0.246823239714731	2007.94444444444	0.434317322659551	2005.44943820225	0.848107403703368	2010.65354330709	0.29320987654321	2010.59259259259	0.534687547284007	2007.52	0.0989028916350586	2009.86666666667	0.352555758049119	2005.56862745098	0.387659943613099	2010.63157894737	0.598859315589353	2005.91525423729	0.521369280373191	2009.425	0.0807017543859649	2010.5	0.245152252451522	2014.05555555556	0.229108418763591	2007.86666666667	1.32861393249205	2013.78125	0.196656833824975	2015	0.652646034939798	2005.38709677419	0.127992772172866	2009.64285714286	0.15948192538179	2007.21428571429	0.150992234685073	2011.5	0.285671327619907	2007.5	0.124192747143567	2012.6	1.47504456327986	2014.48780487805	0	1990	0.625920471281296	2014.33333333333
Chemistry, Organic	-0.9938	0.156	3	253	24.4793	1.22240903778891	2005.9819997193	0.0888601026413607	2008.48245614035	0.0461515167397522	2005.94594594595	0.0383865080863383	2013.77777777778	0.142561459829348	2008.56097560976	0.0181344939409456	2010.75	0.0253871541000254	2010.66666666667	0.0585406648546938	2008.70588235294	0.0291861240827218	2003.6	0.127284298572598	2015.95238095238	0.0246913580246914	2009.75	0.0442578302315025	2008	0.0122354092744402	2002	0.00433914779137378	2013	0.360550856647148	2007.84375	0	1990	0.391026960279893	2004.20833333333	0	1990	0.00737300007373	2003	0.100963031997515	2001.2	0.225710475017954	2012.16666666667	0.0437015186277723	2017	0.256299702979784	2008.18181818182	0	1990	0	1990	0.00862812769628991	1997	0	1990	0	1990	0.338680926916221	2013.72727272727	0	1990	0.0736377025036819	2018
Chemistry, Physical	-1.0682	-0.0997	3	253	46.8275	1.92859479279996	2008.01064899278	0.316131965289113	2005.70461868958	0.36236948001654	2004.18934911243	0.178717513057706	2003.95	0.405156148798963	2002.85430463576	0.0906724697047278	2006.43902439024	0.028031649318778	2005.84615384615	0.213022974887913	2007.60784313725	0.233488992661775	2005.97777777778	0.260629754220081	2009.65	0.0609567901234568	2011.93333333333	0.386783174459071	2008.69491525424	0.0764713079652515	2009.16666666667	0.182244207237699	2010.07407407407	0.334797224029495	2006.61111111111	0.171102661596958	2010.85	0.416752418193044	2007.22222222222	0.152631578947368	2006.41666666667	0.359433753594337	2008.22580645161	0.0543647095371233	2011.42857142857	0.212886016210116	2012.11111111111	0.327761389708292	2010.45	0.270671648941267	2002.45833333333	0.0803091903829745	1999	0.29963270829306	1998.95	0.093471383376474	2005.5	0	1990	0.0165590329524756	2000	0.160427807486631	2014.5	0	1990	0	1990
Classics	1.1324	-0.4304	1	253	5.6637	0.0684349965526288	2005.82215406499	0.00285326242025134	2014.4	0.00174706057058999	2012	0	1990	0	1990	0	1990	0.00634678852500634	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0162654521795706	2013	0	1990	0	1990	0	1990	0	1990	0.0232991612301957	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Clinical Neurology	0.3303	0.5672	2	253	40.6007	0.967386463564827	2007.81618752449	0.0730435179584342	2007.73366834171	0.0576529988294696	2006.07547169811	0.0324082814171544	2010.26666666667	0.0253442595252175	2008	0.032357626443648	2005	0.326859609037826	2010.13253012048	0.0139382535368319	2011	0.0458639092728486	2013.57142857143	0.0090917356123284	1995	0.0370370370370371	2009.71428571429	0.0151308821304282	2004.33333333333	0.297728292344713	2006.90322580645	0.117156990367092	2009	0.0325309043591412	2013.33333333333	0.0475285171102661	2008.6	0.0823214653220828	2002.4	0.056140350877193	2012	0	1990	0.0194159676918298	2015	0	1990	0	1990	0	1990	0.0225869597952116	2012.33333333333	0	1990	0	1990	0.04510599909788	2011	0	1990	0	1990	0	1990	0	1990
Communication	0.8831	-0.2724	1	253	23.873	0.121763042053175	2009.59989465099	0.0166440307847995	2012.45652173913	0.0206735500853149	2011.95	0.00881001824932354	2014.25	0.00422404325420291	2016	0.0256016385048643	2008.9	0.0126935770500127	2015.5	0	1990	0.00416944629753169	2018	0	1990	0	1990	0	1990	0.0183531139116604	2018	0.058578495183546	2017	0	1990	0.0190114068441065	2017	0	1990	0.0105263157894737	2018	0.02211900022119	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Computer Science, Artificial Intelligence	-0.3741	-0.5112	5	253	36.0067	0.468993800223388	2008.9872671751	0.017119574521508	2009.75	0.0123750123750124	2002.17647058824	0.00377572210685294	2017	0.00563205767227055	2016	0.0149342891278375	2010.85714285714	0.00317339426250317	2013	0.00232304225613864	2015	0.0111185234600845	2010.66666666667	0.0939479346607268	2014.84615384615	0.00925925925925926	2006	0	1990	0.00611770463722012	2019	0.00433914779137378	1998	0	1990	0	1990	0.0257254579131509	2015.5	0.00701754385964913	2000.5	0.011059500110595	2019	0	1990	0.0307787011388119	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0.04510599909788	2006	0.0248385494287134	2013	0	1990	0	1990	0.441826215022091	2012.5
Computer Science, Cybernetics	-0.1617	-0.4099	5	253	52.2718	0.0556524895241891	2006.702719572	0.00504076360911069	2007.70588235294	0.00553235847353496	2004.4	0	1990	0	1990	0.00142231325027024	2009	0.0349073368875349	2008	0.00232304225613864	2015	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0248385494287134	2003	0	1990	0	1990	0	1990
Computer Science, Hardware & Architecture	-0.5495	-0.6297	5	253	33.7594	0.141676063003959	2006.66662317555	0.00318614303594732	2006.64285714286	0.00480441656912247	2007.875	0.00188786105342647	1996	0.00211202162710146	1996	0.00142231325027024	1997	0	1990	0	1990	0	1990	0.0060611570748856	2014.5	0	1990	0.00378272053260705	2014	0	1990	0	1990	0	1990	0	1990	0	1990	0.0210526315789474	1994	0	1990	0	1990	0	1990	0	1990	0.00479064865382774	1996	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Computer Science, Information Systems	-0.3903	-0.5595	5	253	38.7459	0.401521090986156	2009.83282863139	0.0130964745089536	2011.54838709677	0.00815294932941994	2007.75	0.00723680070480148	2014.4	0.00647686632311114	2001.2	0.00960061443932412	2009.5	0.0248582550562748	2012.27272727273	0	1990	0.00694907716255282	2009	0.0689456617268237	2016.21052631579	0.0115740740740741	2007.33333333333	0.0075654410652141	2014.5	0.0122354092744402	2013.66666666667	0	1990	0.027109086965951	2011	0	1990	0.0205803663305207	2017	0.0175438596491228	2010	0.00737300007373	2018	0	1990	0.0743818610854622	2017.2	0	1990	0.00958129730765547	2005	0.00501932439893591	2015	0	1990	0	1990	0.03382949932341	2009	0	1990	0	1990	0	1990	0.368188512518409	2013
Computer Science, Interdisciplinary Applications	-0.3871	-0.3321	5	253	71.8829	0.326086315974694	2008.55903532992	0.0678886238525134	2009.90977443609	0.0830436124553775	2009.97959183673	0.0446793782644265	2007.26923076923	0.0764551829010728	2010.675	0.0618706263867555	2008.68965517241	0.0552170601675551	2010.42105263158	0.032522591585941	2007.18181818182	0.0236268623526796	2011	0.0977361578325303	2015.58333333333	0.075462962962963	2007.25	0.0245876834619458	2010.8	0.0285492883070272	2008.2	0.058578495183546	2014.22222222222	0.054760355671221	2006.375	0.0126742712294043	2012	0.0675722027852096	2013	0.0631578947368421	2010.66666666667	0.055297500552975	2009.5	0.0194159676918298	2015.5	0.0600184672206833	2013.8	0.0819403474270731	2011	0.113698061384178	2010.69230769231	0.0276062841941475	1998.75	0.01933114247052	2011	0.0215703192407248	2014	0.145842730416479	2007	0	1990	0.0267379679144385	2012	0.0327761389708292	2003	0.0736377025036819	2018
Computer Science, Software Engineering	-0.4035	-0.598	5	253	26.0592	0.332748509512329	2007.1825483522	0.0145516383432818	2006.75	0.0165970754206049	2008.73333333333	0.0182493235164559	2004	0.0168961730168117	2007.33333333333	0	1990	0.00634678852500634	1999.33333333333	0.00696912676841593	2003	0.00694907716255282	2012	0.0166681819559354	2015	0.0138888888888889	2000.5	0	1990	0.0224315836698071	2004.66666666667	0.00650872168706066	2014	0.0325309043591412	1997.5	0.00633713561470215	2006	0.0205803663305207	2006	0.0105263157894737	2014	0.02211900022119	2017	0	1990	0.015389350569406	2019	0	1990	0.0319376576921849	2008.5	0.0301159463936154	2003.5	0	1990	0	1990	0.0375883325815667	2003	0	1990	0	1990	0.0327761389708292	2003	0.147275405007364	2014.5
Computer Science, Theory & Methods	-0.4106	-0.5936	5	253	32.2881	0.431490370449275	2006.05100512721	0.010224190339234	2006.90909090909	0.0151411916117799	2007.46666666667	0.0163614624630294	2007.71428571429	0.0140801441806764	2005	0.00426693975081072	2015	0.00793348565625792	1997.75	0.0127767324087625	2007.6	0.00416944629753169	2006	0.0090917356123284	2017	0.0138888888888889	2009.5	0.0113481615978212	2015	0.0122354092744402	2015	0.0130174433741213	2015	0	1990	0	1990	0.0274404884406943	2000.5	0	1990	0.02211900022119	2015	0.0232991612301957	2015	0.0307787011388119	2015	0	1990	0.0143719459614832	2002.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0327761389708292	2003	0	1990
Construction & Building Technology	-0.79	-0.4086	6	253	27.3328	0.158603918846046	2010.97157257728	0.0235869693407444	2011.92857142857	0.00844412609118494	2009.81818181818	0.00314643508904412	2005	0.00633606488130437	2012.66666666667	0.0213346987540536	2011.61538461538	0.00846238470000845	2002.5	0.00580760564034661	2011	0	1990	0.146983059065976	2015.76923076923	0.00462962962962963	2016	0.00378272053260705	2002	0.0183531139116604	2013.5	0.0520697734964853	2015.22222222222	0	1990	0.00950570342205323	2001	0.0171503052754339	2013	0.0456140350877193	2001.6	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Criminology & Penology	0.8679	-0.0827	1	253	20.9079	0.0894114977316701	2009.18141039782	0.00437500237771871	2010.5	0.00291176761764998	2011.66666666667	0.00188786105342647	2018	0	1990	0.0256016385048643	2010	0	1990	0	1990	0	1990	0	1990	0.00462962962962963	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0116495806150979	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Critical Care Medicine	0.3147	0.7394	2	253	37.8427	0.210518669354414	2006.86520903412	0.00927310286581684	2009	0.0148500148500149	2008.38461538462	0.000943930526713236	1999	0	1990	0.0106673493770268	2010.2	0.0111068799187611	2005.66666666667	0	1990	0.0208472314876585	2017.33333333333	0	1990	0.0115740740740741	2010.5	0.00567408079891058	2015	0.00611770463722012	2007	0.0130174433741213	2001.5	0.0162654521795706	2018	0.0285171102661597	2018	0.0205803663305207	2018	0.0105263157894737	2001	0	1990	0	1990	0	1990	0	1990	0	1990	0.00376449329920193	1999	0	1990	0	1990	0.01127649977447	2003	0	1990	0	1990	0	1990	0	1990
Crystallography	-1.0609	-0.0307	3	253	37.3583	0.357487260993627	2005.95770562553	0.0493233963714114	2008.1975308642	0.0166553107729579	2009.375	0.0103832357938456	2008.875	0.0549125623046379	2007.14285714286	0.0149342891278375	2005.8	0.00497165101125497	2003.33333333333	0.321741352475202	2007.42592592593	0.044474093840338	2005	0.0166681819559354	2007.33333333333	0.00231481481481482	2016	0.095513693448328	2008.41666666667	0.0244708185488805	1991.5	0	1990	0.149642160052049	2003.25	0.0491128010139417	2012.16666666667	0.00411607326610414	2019	0	1990	0.06635700066357	2001.66666666667	0.0194159676918298	2013.5	0.121575869498307	2013.33333333333	0.0163880694854146	2015.5	0.0343329820190988	2008.44444444444	0	1990	0	1990	0.0143802128271498	2004	0	1990	0	1990	0.18716577540107	2012.92307692308	0.0983284169124877	2000.66666666667	0	1990
Cultural Studies	1.0647	-0.381	1	253	40.6671	0.042755940509013	2010.04519372125	0.0154076170693572	2012.97435897436	0.0125206007558949	2011	0.00818073123151471	2013	0	1990	0.0490698071343233	2014.15384615385	0.00317339426250317	2015	0.00696912676841593	2017	0	1990	0	1990	0.0138888888888889	2013	0	1990	0.0183531139116604	2014.33333333333	0.00433914779137378	2018	0	1990	0	1990	0	1990	0.0280701754385965	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Dance	1.063	-0.3026	1	253	11.1645	0.0318347431915847	2004.36069386568	0.0017119574521508	2006.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Demography	0.7413	-0.1691	1	253	36.1661	0.0452728626369547	2007.44305772231	0.00485054611442727	2012.72727272727	0.00698824228235995	2010.33333333333	0	1990	0	1990	0.0149342891278375	2015.75	0.00634678852500634	2008	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.019526165061182	2015.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Dentistry, Oral Surgery & Medicine	0.0522	0.6044	2	253	11.9199	0.500517121066716	2007.7575874346	0.0202581631837845	2008.7380952381	0.00524118171176996	2009.25	0.00377572210685294	2014	0.00211202162710146	1993	0.0405359276327018	2009.36363636364	0.057121096725057	2011.09090909091	0	1990	0	1990	0.0090917356123284	2003	0.00925925925925926	1998	0	1990	0.0244708185488805	2010.33333333333	0.117156990367092	2005.66666666667	0	1990	0	1990	0.0102901831652603	2019	0.0631578947368421	1999.66666666667	0	1990	0.0232991612301957	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Dermatology	0.0888	0.7202	2	253	19.8855	0.41530014953013	2006.7711295749	0.0248233830561866	2004.10869565217	0.0131029542794249	2006.875	0.00377572210685294	2001	0.0168961730168117	2006	0.0128008192524322	2001.33333333333	0.0634678852500634	2000.9	0.00696912676841593	1993	0.00833889259506338	1994	0.0045458678061642	2016	0	1990	0.0170222423967317	1995.5	0.048941637097761	2010.75	0.0846133819317886	2000.42857142857	0.0162654521795706	2019	0.0190114068441065	2007	0.0205803663305207	2019	0	1990	0	1990	0.0116495806150979	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
Development Studies	0.6889	-0.4146	1	253	40.3815	0.0618430085006749	2008.76400088369	0.0124592459017642	2010.66666666667	0.0109191285661874	2010.58823529412	0.00566358316027942	2002	0.00211202162710146	2018	0.0288018433179724	2007.72727272727	0.00687568756875687	2007	0.00696912676841593	2018.33333333333	0	1990	0.0045458678061642	2018	0.00462962962962963	2015	0.0113481615978212	2018	0.0122354092744402	2011	0.0130174433741213	2016	0	1990	0.0380228136882129	2017.75	0	1990	0.0157894736842105	2017.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.00483278561763	2011	0	1990	0.02255299954894	2015	0	1990	0	1990	0	1990	0	1990
