id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total whole period>	score<total avg.year>	weight<USA antarctic region prop>	score<USA antarctic region avg.year>	weight<UK antarctic region prop>	score<UK antarctic region avg.year>	weight<Germany antarctic region prop>	score<Germany antarctic region avg.year>	weight<Canada antarctic region prop>	score<Canada antarctic region avg.year>	weight<Norway antarctic region prop>	score<Norway antarctic region avg.year>	weight<Russia antarctic region prop>	score<Russia antarctic region avg.year>	weight<France antarctic region prop>	score<France antarctic region avg.year>	weight<Peoples R China antarctic region prop>	score<Peoples R China antarctic region avg.year>	weight<Australia antarctic region prop>	score<Australia antarctic region avg.year>	weight<Japan antarctic region prop>	score<Japan antarctic region avg.year>	weight<Denmark antarctic region prop>	score<Denmark antarctic region avg.year>	weight<Sweden antarctic region prop>	score<Sweden antarctic region avg.year>	weight<Italy antarctic region prop>	score<Italy antarctic region avg.year>	weight<Netherlands antarctic region prop>	score<Netherlands antarctic region avg.year>	weight<Spain antarctic region prop>	score<Spain antarctic region avg.year>	weight<Finland antarctic region prop>	score<Finland antarctic region avg.year>	weight<Switzerland antarctic region prop>	score<Switzerland antarctic region avg.year>	weight<New Zealand antarctic region prop>	score<New Zealand antarctic region avg.year>	weight<South Korea antarctic region prop>	score<South Korea antarctic region avg.year>	weight<Poland antarctic region prop>	score<Poland antarctic region avg.year>	weight<AWI antarctic region prop>	score<AWI antarctic region avg.year>	weight<BAS antarctic region prop>	score<BAS antarctic region avg.year>	weight<NOAA antarctic region prop>	score<NOAA antarctic region avg.year>	weight<NIPR antarctic region prop>	score<NIPR antarctic region avg.year>	weight<AAD antarctic region prop>	score<AAD antarctic region avg.year>	weight<NPI antarctic region prop>	score<NPI antarctic region avg.year>	weight<KOPRI antarctic region prop>	score<KOPRI antarctic region avg.year>	weight<AARI antarctic region prop>	score<AARI antarctic region avg.year>	weight<PRIC antarctic region prop>	score<PRIC antarctic region avg.year>
mac robertson land	0.8017	0.2853	1	22	79	0.097176759410802	2004.18421052632	0.0372661548781397	2007.4	0.0487388814426709	2006.75	0.0936504963476306	2010.8	0	1992	0	1990.5	0.267618198037467	2009.66666666667	0.0607348921955664	2002.5	0.0646412411118293	2016	0.524475524475525	2002.88888888889	0.126984126984127	2009	0	1996	0	1991	0.0324886289798571	1995	0	1992	0	1994	0	1992	0	1995	0.107797340998922	2010.66666666667	0	1992	0.194741966893866	2011.5	0.0772200772200772	2013.5	0.0204540805890775	2014	0	1990	0.155763239875389	2014	0.382165605095541	2010.5	0	1990	0	1990	0	1990	0	1990
macayeal ice stream	0.4888	-0.416	2	7	21	0.0255728314238953	2006.3	0.0745323097562794	2006.3	0.0121847203606677	2003	0	1992	0.0737463126843658	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0.0718648939992814	2014.5	0.10593220338983	2013	0	1995	0	1990	0.0204540805890775	2003	0	1990	0	1990	0	1990	0	1990	0.160513643659711	2013	0	1990	0	1990
macquarie island	-0.1446	0.4225	8	37	180	1.0254705400982	2006.24438902743	0.514272937318328	2005.36231884058	0.475204094066041	2008.38461538462	0.168570893425735	2010.77777777778	0.811209439528024	2006.72727272727	0.402010050251256	2006	0.535236396074933	2004.83333333333	0.759186152444579	2008.04	0.193923723335488	2017.66666666667	6.1965811965812	2006.64576802508	0.507936507936508	2002.25	0.375234521575985	2009	0.556792873051225	2010.6	0.162443144899285	2013.6	0.54773082942097	2001	0.275482093663912	2012.66666666667	0.8	2010	0.474683544303798	2013.33333333333	1.18577075098814	2006.60606060606	0.10593220338983	2018	0.389483933787731	2008.75	0.0386100386100386	2018	0.347719370014318	2009.11764705882	0.700934579439252	1999.5	0.155763239875389	2000	7.96178343949045	2006.304	0.619195046439629	2009.5	0.160513643659711	2018	0	1990	0	1990
magnetic island	1.9458	0.5827	15	2	3	0.00511456628477905	1999.5	0.00745323097562794	2003	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2003	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	2003	0	1990	0	1990	0	1990	0	1990
marguerite bay	-0.5962	-0.1829	3	45	299	0.368248772504092	2009.54861111111	0.603711709025863	2009.33333333333	0.792006823443402	2010.81538461538	0.224761191234314	2009.91666666667	0.221238938053097	2008.33333333333	0.402010050251256	2016	0.178412132024978	2011	0.151837230488916	2015	0	1996.5	0.135975135975136	2009.57142857143	0.0634920634920635	2019	0.375234521575985	2016	0.779510022271715	2010.85714285714	0.357374918778428	2012.45454545455	0.625978090766823	2015.5	0.0918273645546373	2015.5	0	1992	0.632911392405063	2015.75	0.0359324469996407	2012	0.10593220338983	2019	0.194741966893866	2014.5	0.193050193050193	2012.4	1.20679075475557	2010.50847457627	0.233644859813084	2012.5	0.155763239875389	2019	0.127388535031847	2008	0.309597523219814	2018	0	1990	0	1990	0	1990
marian cove	-1.3589	0.106	11	8	43	0.0562602291325696	2008.77272727273	0.0223596929268838	2004.66666666667	0	1992	0.0187300992695261	2018	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0.0634920634920635	2019	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	2.11864406779661	2007.8	0.0973709834469328	2014	0.0386100386100386	2018	0	1990	0	1990	0	1990	0	1990	0	1990	2.08667736757624	2012.92307692308	0	1990	0	1990
marie byrd land	0.2241	-0.3244	6	56	477	0.455196399345336	2006.26966292135	0.804948945367817	2005.86111111111	0.487388814426709	2007.225	0.468252481738153	2009.04	0.147492625368732	2015.5	0.301507537688442	1999.33333333333	0.8028545941124	2012.11111111111	0.242939568782265	2009.5	0.387847446670976	2011.5	0.563325563325563	2009.48275862069	0.380952380952381	2008.83333333333	0.187617260787992	2015	0.44543429844098	2014.75	0.422352176738142	2006.76923076923	0.312989045383412	2009.25	0.0918273645546373	2013.5	0	1992	0.158227848101266	1995	1.22170319798778	2004.05882352941	0.317796610169492	2015	0	1995	0.656370656370656	2011.52941176471	0.429535692370628	2008.2380952381	0.116822429906542	2014	0.155763239875389	2004	0	1990	0	1990	0	1990	0.649350649350649	2001	0	1990
marion island	-0.4543	0.3901	8	28	214	1.0740589198036	2007.00238095238	0.245956622195722	2009.72727272727	0.463019373705374	2009.5	0.412062183929575	2011	0.88495575221239	2011.41666666667	0.603015075376884	2010	0.178412132024978	2012.5	0.880655936835712	2010.55172413793	0.0646412411118293	2018	1.01010101010101	2012.25	0.0634920634920635	2011	0.187617260787992	2018	0.779510022271715	2008.14285714286	0.0974658869395711	2008.66666666667	1.01721439749609	2003.61538461538	0.321395775941231	2012.42857142857	0.4	2018	0.316455696202532	2018.5	0.359324469996407	2008.7	0	1992	0.876338851022396	2007.55555555556	0.463320463320463	2012.41666666667	0.388627531192473	2009.1052631579	0.467289719626168	2012.75	0.155763239875389	2011	0.89171974522293	2009.5	0.619195046439629	2009	0	1990	0	1990	0	1990
mawson sea	0.7046	0.1975	1	5	5	0.0153436988543372	2007.83333333333	0	1991	0	1992	0	1992	0	1992	0	1990.5	0.446030330062444	2010.2	0	1991	0	1996.5	0.0194250194250194	1996	0	1991	0	1996	0	1991	0.0324886289798571	1996	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	1996	0	1990	0	1990	0	1990	0	1990
maxwell bay_antarctic	-1.2624	0.1004	11	24	134	0.153436988543372	2012.06666666667	0.0521726168293955	2009.71428571429	0.0487388814426709	2014.75	0.168570893425735	2011.22222222222	0.147492625368732	2019	0	1990.5	0.178412132024978	2015.5	0.0607348921955664	2014	0.323206205559147	2013.4	0.0194250194250194	2016	0.0634920634920635	2019	0	1996	0	1991	0.0324886289798571	2017	0	1992	0.137741046831956	2014.33333333333	0	1992	0	1995	0.0359324469996407	2015	1.80084745762712	2005.05882352941	0.292112950340798	2014.66666666667	0.154440154440154	2005.25	0.040908161178155	2015.5	0	1990	0	1990	0	1990	0	1990	1.12359550561798	2011.42857142857	1.2987012987013	2015.5	1.58730158730159	2016
mcintyre island	0.9031	0.3231	1	2	2	0.00255728314238953	2002	0	1991	0	1992	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0.0634920634920635	2002	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0.155763239875389	2002	0	1990	0	1990	0	1990	0	1990	0	1990
mcmurdo dry valleys	0.875	-0.1739	10	37	410	1.48066693944354	2010.07944732297	3.53283148244764	2010.38607594937	0.670159619836725	2009.8	0.449522382468627	2011.20833333333	3.68731563421829	2012.4	0.301507537688442	2014.66666666667	0.267618198037467	2006.66666666667	0.212572122684482	2009	0.840336134453782	2012.84615384615	0.602175602175602	2010.45161290323	0.698412698412698	2003.45454545455	2.4390243902439	2013.69230769231	1.11358574610245	2009	0.454840805717999	2010.78571428571	0.312989045383412	2007.5	0.734618916437098	2012.8125	0	1992	1.58227848101266	2012.4	3.70104204096299	2011.54368932039	0.635593220338983	2014.33333333333	0	1995	0.0772200772200772	2008	0.122724483534465	2000.33333333333	0.233644859813084	2018.5	0	1990	0.127388535031847	2003	0.309597523219814	2015	0.481540930979133	2015	0.649350649350649	1994	0	1990
mcmurdo ice shelf	0.9032	-0.2942	10	24	134	0.294087561374795	2008.94782608696	0.372661548781397	2010.58	0.219324966492019	2014.61111111111	0.374601985390523	2007.75	0.811209439528024	2002.18181818182	0	1990.5	0	1993	0.0303674460977832	2015	0.0646412411118293	2019	0.116550116550117	2009.66666666667	0.0634920634920635	2015	0.938086303939962	2012.4	0	1991	0.422352176738142	2010.84615384615	0	1992	0.183654729109275	2004.25	0	1992	0.316455696202532	2005.5	2.26374416097736	2008.88888888889	0	1992	0	1995	0.347490347490347	2011.88888888889	0.0818163223563101	2015.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
mcmurdo sound	0.95	-0.2733	10	51	571	1.20448036006547	2006.28874734607	2.31795483342029	2005.81993569132	0.475204094066041	2006.84615384615	0.412062183929575	2006	2.28613569321534	2006.74193548387	0.301507537688442	2012	0.267618198037467	2011.66666666667	0.121469784391133	2001.25	0.323206205559147	2016.8	0.67987567987568	2006.94285714286	0.507936507936508	2005.75	0.375234521575985	2013.5	0.66815144766147	2010.16666666667	1.75438596491228	2010.12962962963	0.156494522691706	2014.5	0.0918273645546373	2006.5	1.2	2011.33333333333	1.10759493670886	2009.85714285714	5.92885375494071	2009.28484848485	0	1992	0.292112950340798	2004.66666666667	0.424710424710425	2008.27272727273	0.265903047658008	2006.69230769231	1.28504672897196	2004	0.778816199376947	2002.2	0.445859872611465	2006.14285714286	0.309597523219814	2015	0	1990	0	1990	0	1990
mertz glacier	0.5248	0.2736	12	22	120	0.179009819967267	2010.4	0.126704926585675	2008.41176470588	0.0731083221640063	2013.5	0.112380595617157	2009.5	0.0737463126843658	2015	0.100502512562814	2014	0	1993	0.759186152444579	2012.08	0.129282482223659	2015	0.951825951825952	2010.77551020408	0.825396825396826	2015.07692307692	0	1996	0	1991	0.0974658869395711	2007.33333333333	0.0782472613458529	2014	0.0459136822773186	2014	0	1992	0.316455696202532	2019	0.107797340998922	2015.66666666667	0.10593220338983	2014	0	1995	0	1990	0.0613622417672326	2015	0	1990	1.4018691588785	2015.77777777778	1.71974522292994	2009.92592592593	0	1990	0	1990	0	1990	0	1990
mitchell peninsula	0.5727	0.3548	9	2	3	0.00511456628477905	2016	0	1991	0	1992	0	1992	0.0737463126843658	2016	0	1990.5	0	1993	0	1991	0	1996.5	0.0388500388500388	2016	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	2016	0	1990	0	1990	0	1990	0	1990
moller ice stream	0.4654	-0.3543	2	11	22	0.0230155482815057	2013.77777777778	0	1991	0.10966248324601	2013.77777777778	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0.187617260787992	2015	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.143178564123543	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
montagu island	-0.6662	0.1777	4	6	8	0.00767184942716858	2007.66666666667	0.00745323097562794	2005	0.0243694407213354	2006.5	0	1992	0	1992	0.100502512562814	2010	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.040908161178155	2006.5	0	1990	0	1990	0	1990	0.309597523219814	2010	0	1990	0	1990	0	1990
mossman peninsula	-0.8423	0.1564	13	3	4	0.00511456628477905	2002.5	0	1991	0	1992	0.0187300992695261	1999	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
muller ice shelf	-0.5994	-0.2325	3	5	8	0.0102291325695581	1999.25	0.0223596929268838	1999.66666666667	0.0121847203606677	1998	0	1992	0.0737463126843658	2003	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2001	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0204540805890775	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
nansen ice sheet	0.991	-0.2262	5	6	21	0.0588175122749591	2005.30434782609	0.0223596929268838	2018	0	1992	0	1992	0.0737463126843658	2018	0	1990.5	0.0892060660124889	1999	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.649772579597141	2004.2	0	1992	0	1994	0.4	2005	0	1995	0	1991.5	0.317796610169492	2018	0	1995	0	1990	0	1990	0.116822429906542	2019	0	1990	0	1990	0	1990	0.481540930979133	2018	0	1990	0	1990
nelson island	-0.8715	0.1466	13	15	53	0.0895049099836334	2004.62857142857	0.0223596929268838	2012.33333333333	0	1992	0.0187300992695261	2015	0	1992	0	1990.5	0	1993	0.0303674460977832	1995	0.129282482223659	2000.5	0	1994	0	1991	0	1996	0	1991	0	1995	0.234741784037559	1996.66666666667	0	1994	0	1992	0	1995	0	1991.5	0	1992	0.0973709834469328	2012	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.529100529100529	1995
oates land	0.5625	0.1721	12	14	30	0.0179009819967267	2008.14285714286	0.00745323097562794	2003	0.0243694407213354	2012	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0388500388500388	2011	0	1991	0	1996	0	1991	0.0974658869395711	2006	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0204540805890775	2007	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
oygarden group	0.8408	0.2972	1	3	9	0.0127864157119476	2005.4	0.00745323097562794	2012	0.0487388814426709	2005.5	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0.0777000777000777	2003.75	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
palmer archipelago	-0.5546	0.2392	8	25	50	0.0741612111292962	2008.65517241379	0.0670790787806514	2010.33333333333	0.0852930425246741	2010.14285714286	0.0374601985390523	2003	0.294985250737463	2009.5	0	1990.5	0	1993	0.151837230488916	2012.8	0	1996.5	0	1994	0.0634920634920635	1994	0	1996	0	1991	0.0649772579597141	2012.5	0	1992	0.0459136822773186	2013	0	1992	0	1995	0.0359324469996407	2015	0	1992	0.0973709834469328	2011	0.0386100386100386	1995	0.0613622417672326	2010.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
palmer land	-0.4178	-0.2584	3	20	99	0.115077741407529	2004.6	0.0596258478050235	2007.375	0.475204094066041	2004.38461538462	0.0374601985390523	2013	0.0737463126843658	2015	0.100502512562814	2008	0.0892060660124889	1999	0.0303674460977832	2017	0.0646412411118293	2017	0.0582750582750583	2006.33333333333	0	1991	0.375234521575985	2014	0.111358574610245	2009	0	1995	0.234741784037559	2015	0.0459136822773186	2009	0	1992	0.158227848101266	2006	0.0359324469996407	2002	0	1992	0	1995	0.0772200772200772	2013	0.674984659439558	2003.72727272727	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
paulet island	-0.6168	0.0457	4	5	6	0.00511456628477905	2009	0.0149064619512559	2009	0.0121847203606677	2006	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0204540805890775	2006	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
penguin island	-1.1947	-0.0101	7	11	36	0.0434738134206219	2011.41176470588	0	1991	0.0243694407213354	1999	0.0561902978085784	2005	0.147492625368732	2014	0	1990.5	0.0892060660124889	2017	0	1991	0.0646412411118293	2009	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2011	0	1992	0.0459136822773186	2016	0	1992	0	1995	0	1991.5	0	1992	0.68159688412853	2013.85714285714	0	1990	0.040908161178155	1999	0	1990	0	1990	0	1990	0	1990	0	1990	0.649350649350649	2017	0	1990
peter i island	-0.2378	-0.2477	6	14	30	0.0434738134206219	2008.35294117647	0.0223596929268838	2002.33333333333	0.0121847203606677	1997	0.0561902978085784	2005.66666666667	0	1992	0	1990.5	0.178412132024978	2010.5	0.0607348921955664	2009.5	0	1996.5	0	1994	0	1991	0	1996	0	1991	0.0324886289798571	2011	0	1992	0.413223140495868	2009.44444444444	0	1992	0	1995	0	1991.5	0	1992	0	1995	0.115830115830116	2005.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
petermann island	-1.0216	0.2767	11	5	9	0.0153436988543372	2009.33333333333	0.0149064619512559	2009.5	0.0243694407213354	2016.5	0	1992	0	1992	0	1990.5	0	1993	0	1991	0	1996.5	0	1994	0	1991	0	1996	0	1991	0	1995	0.0782472613458529	1995	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0.0204540805890775	2016	0.116822429906542	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
pine island bay	0.0167	-0.3501	6	29	206	0.179009819967267	2011.1	0.365208317805769	2010.18367346939	0.389911051541367	2012.0625	0.393332084660049	2013.2380952381	0.221238938053097	2010.33333333333	0.201005025125628	2013.5	0	1993	0.0303674460977832	2013	0	1996.5	0.0971250971250971	2009.4	0.0634920634920635	2017	0	1996	1.0022271714922	2014.44444444444	0	1995	0.312989045383412	2014.5	0.0918273645546373	2013	0	1992	0	1995	0.251527128997485	2011.71428571429	0.317796610169492	2017	0.68159688412853	2014.14285714286	0.617760617760618	2013.3125	0.470443853548783	2012.69565217391	0.116822429906542	2017	0	1990	0	1990	0	1990	0.481540930979133	2017	0	1990	0	1990
pine island glacier	0.2384	-0.39	6	34	285	0.396378887070376	2012.27741935484	0.72296340463591	2012.13402061856	1.08444011209943	2012.22471910112	0.505712680277206	2013.48148148148	0.294985250737463	2012.25	0.301507537688442	2016.33333333333	0	1993	0.334041907075615	2015.09090909091	0.193923723335488	2014.33333333333	0.116550116550117	2015.83333333333	0.0634920634920635	2017	0.75046904315197	2015	0.779510022271715	2014.28571428571	0	1995	0.860719874804382	2013.81818181818	0	1994	1.2	2013.33333333333	0.474683544303798	2015.66666666667	0.107797340998922	2010	0.529661016949152	2015.2	0.0973709834469328	2012	0.617760617760618	2014.0625	1.34996931887912	2012.62121212121	0.700934579439252	2014	0	1990	0.191082802547771	2014.66666666667	0	1990	0.642054574638844	2015.75	0	1990	0	1990
pingvin island	0.7409	0.2315	1	4	5	0.00511456628477905	2006	0.00745323097562794	2000	0	1992	0	1992	0	1992	0	1990.5	0.0892060660124889	2000	0	1991	0	1996.5	0.0194250194250194	2012	0	1991	0	1996	0	1991	0	1995	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0.0636942675159236	2012	0	1990	0	1990	0.649350649350649	2000	0	1990
potter cove	-1.1828	0.1663	11	22	238	0.37847790507365	2009.65540540541	0.0447193858537676	2015.33333333333	0.0609236018033386	2015.4	1.10507585690204	2008.93220338983	1.03244837758112	2012	0	1990.5	0	1993	0.0911023382933495	2006.66666666667	0	1996.5	0	1994	0	1991	0	1996	0.779510022271715	2011.28571428571	0.194931773879142	2014	0.625978090766823	2010.75	0.413223140495868	2008.11111111111	0	1992	0	1995	0.0718648939992814	2013.5	0.423728813559322	2004.5	0.0973709834469328	2014	2.04633204633205	2008.67924528302	0.0818163223563101	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
potter peninsula	-0.9585	0.0623	13	13	61	0.0818330605564648	2007.625	0.0149064619512559	2007.5	0.0121847203606677	2012	0.112380595617157	2010	0.0737463126843658	2010	0	1990.5	0	1993	0	1991	0	1996.5	0.0194250194250194	2016	0	1991	0	1996	0	1991	0	1995	0.0782472613458529	1999	0.0918273645546373	2007	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
priestley glacier	0.9899	-0.2267	5	8	18	0.0230155482815057	2001.11111111111	0.00745323097562794	2006	0	1992	0.0187300992695261	2014	0	1992	0	1990.5	0.0892060660124889	1999	0.0303674460977832	2006	0	1996.5	0	1994	0	1991	0.187617260787992	2006	0	1991	0.259909031838856	2000.5	0	1992	0	1994	0	1992	0	1995	0	1991.5	0	1992	0	1995	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
prince edward islands	-0.4379	0.4187	8	15	158	0.388707037643208	2006.66447368421	0.0670790787806514	2006.66666666667	0.170586085049348	2006.92857142857	0.0561902978085784	2010.33333333333	0.589970501474926	2009.25	0.201005025125628	2004	0.0892060660124889	1996	0.364409353173398	2008.58333333333	0	1996.5	0.174825174825175	2009.88888888889	0	1991	0	1996	0.111358574610245	1994	0	1995	0.625978090766823	2002.25	0.0459136822773186	2017	0	1992	0	1995	0	1991.5	0	1992	0.973709834469328	2007.7	0	1990	0.102270402945388	2005.4	0.116822429906542	1996	0	1990	0.254777070063694	2010.75	0	1990	0	1990	0	1990	0	1990
prince gustav channel	-0.524	-0.0279	4	14	52	0.0588175122749591	2010.69565217391	0.0596258478050235	2007.75	0.134031923967345	2008	0.0561902978085784	2016.33333333333	0.0737463126843658	2001	0.100502512562814	2011	0	1993	0.0303674460977832	2014	0.0646412411118293	2015	0	1994	0	1991	0.187617260787992	2013	0	1991	0.0649772579597141	2009.5	0.156494522691706	2017	0	1994	0.4	2013	0	1995	0	1991.5	0	1992	0	1995	0.0386100386100386	2015	0.184086725301698	2006.77777777778	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990
princess elizabeth land	0.6735	0.2973	1	23	85	0.115077741407529	2006.91111111111	0.0670790787806514	2008.77777777778	0.0974777628853418	2003.375	0.0187300992695261	2018	0.0737463126843658	2005	0.201005025125628	2008	0.446030330062444	2016.2	0.0911023382933495	2005.66666666667	1.29282482223659	2007.7	0.407925407925408	2002.57142857143	0.126984126984127	2016	0.375234521575985	2017.5	0	1991	0.0324886289798571	2018	0.0782472613458529	2009	0.0459136822773186	2018	0	1992	0	1995	0	1991.5	0.10593220338983	2018	0	1995	0.0386100386100386	2018	0.0818163223563101	2002.25	0	1990	0.311526479750779	2016	0.764331210191083	2004.58333333333	0.309597523219814	2009	0.160513643659711	2018	0.649350649350649	2017	4.23280423280423	2009.75
